"1968153","-105.01466671","40.01438433","2023",""," "," ","Alpine","Drive"," ",""," ","2023 Alpine Drive ","Erie","80516","Weld"
"1968154","-105.01771183","40.01437969","1955",""," "," ","Alpine","Drive"," ",""," ","1955 Alpine Drive ","Erie","80516","Weld"
"1968155","-105.01322902","40.01436004","2113",""," "," ","Alpine","Drive"," ",""," ","2113 Alpine Drive ","Erie","80516","Weld"
"1968156","-105.01340683","40.01438494","2103",""," "," ","Alpine","Drive"," ",""," ","2103 Alpine Drive ","Erie","80516","Weld"
"1968157","-105.0363812","40.01430077","1043",""," "," ","Greens","Place"," ",""," ","1043 Greens Place ","Erie","80516","Weld"
"1968158","-105.03594029","40.01419812","1055",""," "," ","Greens","Place"," ",""," ","1055 Greens Place ","Erie","80516","Weld"
"1968159","-105.01412999","40.01435337","2057",""," "," ","Alpine","Drive"," ",""," ","2057 Alpine Drive ","Erie","80516","Weld"
"1968160","-105.01430787","40.01436802","2045",""," "," ","Alpine","Drive"," ",""," ","2045 Alpine Drive ","Erie","80516","Weld"
"1968161","-105.0174909","40.0143491","1967",""," "," ","Alpine","Drive"," ",""," ","1967 Alpine Drive ","Erie","80516","Weld"
"1968162","-105.01727769","40.01439487","1979",""," "," ","Alpine","Drive"," ",""," ","1979 Alpine Drive ","Erie","80516","Weld"
"1968163","-105.01482383","40.01435621","2011",""," "," ","Alpine","Drive"," ",""," ","2011 Alpine Drive ","Erie","80516","Weld"
"1968164","-105.01589474","40.01419252","2058",""," "," ","Alpine","Drive"," ",""," ","2058 Alpine Drive ","Erie","80516","Weld"
