"217952","-104.96241327","39.91831368","12275",""," ","","Claude","Court","","Unit","532","12275 Claude Court Unit 532","","","Adams"
"217953","-104.96015714","39.91783392","12275",""," ","","Claude","Court","","Unit","1334","12275 Claude Court Unit 1334","","","Adams"
"217954","-104.83659265","39.74937305","2200","","North","","Ursula","Street","","Unit","107","2200 North Ursula Street Unit 107","","","Adams"
"217955","-104.96144461","39.91682101","12255",""," ","","Claude","Court","","Unit","823","12255 Claude Court Unit 823","","","Adams"
"217956","-104.83797522","39.74909368","2101","","North","","Ursula","Street","","Unit","218","2101 North Ursula Street Unit 218","","","Adams"
"217957","-104.83692738","39.74850366","2100","","North","","Ursula","Street","","Unit","405","2100 North Ursula Street Unit 405","","","Adams"
"217958","-104.96045129","39.91834941","12275",""," ","","Claude","Court","","Unit","133","12275 Claude Court Unit 133","","","Adams"
"217959","-104.96197379","39.91802828","12275",""," ","","Claude","Court","","Unit","414","12275 Claude Court Unit 414","","","Adams"
"217960","-104.83807673","39.75031303","2201","","North","","Ursula","Street","","Unit","449","2201 North Ursula Street Unit 449","","","Adams"
"217961","-104.96009207","39.91767407","12275",""," ","","Claude","Court","","Unit","1326","12275 Claude Court Unit 1326","","","Adams"
