150078,001-001247-296601,NULL,-105.00233639,39.88082973,1247,NULL,West,NULL,101St,Place,NULL,NULL, ,1247 West 101St Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C00A9874726405AC0F06F5A07BFF04340
150079,001-001366-296602,NULL,-105.00386884,39.88061494,1366,NULL,West,NULL,101St,Place,NULL,NULL, ,1366 West 101St Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C009D1B633F405AC068FB89FDB7F04340
150080,001-001061-296603,NULL,-104.99964670,39.88256713,1061,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1061 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C38292936FA3F5AC0B87EA9F5F7F04340
150081,001-000920-296604,NULL,-104.99785949,39.88196490,920,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,920 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC4AA09EEDC3F5AC030DCD039E4F04340
150082,001-000940-296605,NULL,-104.99820516,39.88198760,940,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,940 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C0085E997E23F5AC0E8E23EF8E4F04340
150083,001-001060-296606,NULL,-104.99971090,39.88218184,1060,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1060 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C183D6D43FB3F5AC070F6A355EBF04340
150084,001-001472-296607,NULL,-105.00469198,39.88285501,1472,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1472 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB03C98DF4C405AC070AD9B6401F14340
150085,001-001148-296608,NULL,-105.00104722,39.88095458,1148,NULL,West,NULL,102Nd,Avenue,NULL,NULL, ,1148 West 102Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C740F5E2811405AC0482EA31EC3F04340
150086,001-000967-296609,NULL,-104.99854986,39.88089979,967,NULL,West,NULL,102Nd,Avenue,NULL,NULL, ,967 West 102Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE41AAD3DE83F5AC078D0FB52C1F04340
150087,001-001271-296610,NULL,-105.00209217,39.88230606,1271,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1271 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C30A7354722405AC0E0A4A167EFF04340
150088,001-001428-296611,NULL,-105.00439750,39.88133839,1428,NULL,West,NULL,102Nd,Avenue,NULL,NULL, ,1428 West 102Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC8AB730C48405AC078BB42B2CFF04340
150089,001-001346-296612,NULL,-105.00359275,39.88059466,1346,NULL,West,NULL,101St,Place,NULL,NULL, ,1346 West 101St Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CCC2819DD3A405AC0806C6253B7F04340
